Temps (s),AccMs.RsolZ,VitMs.RsolZ,DepMs.RsolZ,AccMns.RlgZ,VitMns.RlgZ,DepMns.RlgZ,PtR.RlgZ,Tyre.Defl,NLG.v,NLG.d,NLG.Ftot,NLG.Fhyd,Tyre.FTyre,NLG.FFriJoi,NLG.FGas,NLG.FFriBag,PtB.RlgZ,PtGb.RlgZ,PtGt.RlgZ,NLG.XGb,NLG.XGt,Tyre.Alpha,Tyre.Omega,TR_sl.RsolX,Tyre.Mu,Tyre.Slip,VGR,Total friction,Metering pin Damping factor,Tyre.Omega,Ac Vz,NLG.Pc,Fx ptB (kN) /lg,Fz ptB (kN)/lg,M/y ptB (N.m) /lg,Fx ptB (kN) /sol,Fy ptB (kN) /sol,Fz ptB (kN)/sol,M/x ptB (N.m) /sol,M/y ptB (N.m) /sol,M/z ptB (N.m) /sol,NLG.Pd,NLG.Pg,,Tyre.FSpin,Tyre.Vitx,Tyre.Depx,,,,,,,,,,,,,
0.015,6.520386296989528,-3.0194696413094633,-0.0472345783873686,59.29566402417337,-1.6109072928804262,-0.032386848125649396,0.14761315187435053,0.03462942358757104,1.362689819866124,0.014122170880494077,10107.172235144966,7426.607349626645,10070.681535648182,199.5339589613346,891.8711592460321,1703.8540916718714,20.97850587169791,0.6204909809938565,0.7876131518743505,-5974.5712816577025,4414.441089984435,7986.007289995805,67.26913115821868,3359.930583488775,0.35422450977016445,0.7119108735630384,1560.1301916732673,1903.388050633206,3999.414714168895,642.3728844796523,-3.0194696413094633,66.11728591063913,1560.1301916732673,10501.13107733343,-1812.0295427169144,3.3599305834887745,0,10.07068153564818,0,-1812.0295427169144,0,47.561200747158416,4.542262515043358,0,3567.2822300164244,2.9799585223851883,0.025397650061621226,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0155,6.901661061249497,-3.0160188107788386,-0.04874258779275802,46.54408630459117,-1.5876352497281307,-0.03318066575051346,0.14681933424948648,0.035411181339014886,1.382563458357529,0.014813452609672841,10486.852801695662,7675.898893169842,10358.236969358772,201.25377685613745,897.0618740152279,1830.2425004010715,20.97850587169791,0.6190058816398136,0.7868193342494865,-6392.958664825569,4716.670436801658,8296.869391451697,71.41756585394454,3528.5843261961118,0.3597310972796255,0.6942049421308429,1676.288228023911,2031.496277257209,4015.6799970257593,681.9875177547739,-3.0160188107788386,68.27916399783335,1676.288228023911,10813.604312950243,-1929.3554690697513,3.528584326196112,0,10.358236969358769,0,-1929.3554690697513,0,49.245021484987994,4.568698608281682,0,3726.179950869813,3.040395711721993,0.026917847917482224,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016,7.272071254206078,-3.0123827751517354,-0.050248779180333894,34.85787808466072,-1.5702063106858004,-0.03396576890585636,0.1460342310941436,0.03618435701331091,1.3964116013240595,0.015511658410334871,10847.78604240733,7905.649811154786,10642.635641384784,202.99234494576396,902.3571324695184,1957.7552381484707,20.97850587169791,0.6175225726838087,0.7860342310941436,-6822.801356398461,5026.361400818794,8645.7031321795,75.74041742003429,3700.736746976116,0.3667999589331619,0.6758442625112678,1796.4399555796672,2160.7475830942344,4054.251409824091,723.2677094545173,-3.0123827751517354,70.32351191028722,1796.4399555796672,11123.576284257235,-2050.1129652482628,3.7007367469761157,0,10.642635641384782,0,-2050.1129652482628,0,50.953014598758436,4.595667138136066,0,3903.7183162005445,3.1022990104025925,0.02846899742268352,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0165,7.622422798959041,-3.008571563752256,-0.05175306496221002,25.803626256449206,-1.5573044975575758,-0.03474442115463515,0.1452555788453648,0.03695117978480866,1.4055601039177081,0.016214438462293725,11186.660376841051,8111.88374085838,10924.69751314741,204.66967953027526,907.741176018675,2086.607062129016,20.97850587169791,0.6160411403830711,0.7852555788453648,-7264.28953745298,5343.629107909822,9004.469708997232,80.2426522745329,3876.608640200587,0.374152559783022,0.6567465979661768,1920.660429543158,2291.276741659291,4106.037154373553,766.2608853777618,-3.008571563752256,72.1988506008375,1920.660429543158,11431.892836159466,-2174.394622694361,3.876608640200587,0,10.924697513147409,0,-2174.394622694361,0,52.60468948436236,4.623087846765515,0,4087.503539399318,3.166121913442725,0.030052058379404882,0,0,0,0,0,0,0,0,0,0,0,0,0
0.017,7.949287105675793,-3.004596920199418,-0.05325536342230973,20.165196270520028,-1.547221899422316,-0.03551803210434631,0.14448196789565365,0.037713037845899355,1.4117284422666734,0.016920302683427063,11504.077477824187,8294.730420986803,11204.933206081987,206.22832018764663,913.2042620824836,2217.470824508671,20.97850587169791,0.6145616652122267,0.7844819678956536,-7717.928215731152,5668.814624315529,9373.926432065919,84.92961549056587,4056.4565127686537,0.38179605988984455,0.6368933509354687,2049.113591415623,2423.6991446963175,4161.979596668634,811.0180872130538,-3.004596920199418,73.88720119252362,2049.113591415623,11739.101374560905,-2302.363701840842,4.056456512768654,0,11.204933206081986,0,-2302.363701840842,0,54.14158171796672,4.650911115616447,0,4277.999349410986,3.2323580040715036,0.03166823738144063,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0175,8.253254817206832,-3.0004702927908142,-0.054755598568705134,17.911257799217008,-1.5382662705227075,-0.03628716523960766,0.1437128347603923,0.03847048612060333,1.4166201365004962,0.017628612751677313,11804.011677559869,8457.374289115722,11483.546838941482,207.6389229453638,918.7429137883363,2351.2967884304667,20.97850587169791,0.613084222008715,0.7837128347603922,-8184.501513171679,6002.454420583419,9754.656553970475,89.8069437675511,4240.567828136826,0.389738404295629,0.6162638849464183,2182.04709258826,2558.9357113758306,4214.331842531589,857.5931414748985,-3.0004702927908142,75.39920182517412,2182.04709258826,12045.452834697377,-2434.2486530462124,4.240567828136825,0,11.48354683894148,0,-2434.2486530462124,0,55.53309664130026,4.679119237122072,0,4475.579220663168,3.3015201670904,0.03331899746498583,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018000000000000002,8.538379283242119,-2.9962011031491933,-0.05625369912027973,18.399986736247836,-1.5290662771545835,-0.03705169837818496,0.142948301621815,0.03922340428290899,1.4216157988104725,0.018339420651082548,12092.277696365156,8604.709018511387,11760.49415198125,208.8991882533284,924.3589668746251,2488.735828455156,20.97850587169791,0.6116088809707325,0.782948301621815,-8663.689412993494,6344.26515561346,10132.616554914948,94.87325204500858,4428.897540655431,0.39742012866855303,0.5948358957507165,2319.424257380034,2697.6350167084843,4257.667143133498,905.9728218099831,-2.9962011031491933,76.76519197631332,2319.424257380034,12350.895807134231,-2570.0032580625143,4.428897540655431,0,11.760494151981247,0,-2570.0032580625143,0,56.775698746140776,4.707721560621252,0,4673.8570990861535,3.3730200467850087,0.035005507488378336,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0185,8.810663383692662,-2.991795771457347,-0.0577495970060084,20.698800839955766,-1.5187168767346058,-0.03781105681655226,0.14218894318344769,0.03997122636032838,1.4276267944257297,0.01905323404829541,12374.74373665077,8742.08655617211,12035.566962469567,210.02752565853953,930.0579670636772,2629.41063368614,20.97850587169791,0.6101357091351524,0.7821889431834477,-9151.98876755076,6691.6305403151655,10473.101594378855,100.10980284219801,4620.508402313868,0.4035299357171181,0.5726184155741161,2460.3582272355948,2839.4381593446797,4289.293074837988,955.9781984574532,-2.991795771457347,78.02519150474306,2460.3582272355948,12655.062520494163,-2708.786140672587,4.620508402313867,0,12.035566962469566,0,-2708.786140672587,0,57.886775225442115,4.736746330245869,0,4856.711562684415,3.4436164200571184,0.0367273156984069,0,0,0,0,0,0,0,0,0,0,0,0,0
0.019,9.07631973908444,-2.987257611587805,-0.0592432258118023,23.913306318949555,-1.506760223575131,-0.03856443692833982,0.1414355630716601,0.040713160935381965,1.4351142325612705,0.019770791164576047,12655.805789268352,8874.449682264532,12308.474161816655,211.05422756333328,935.8475403106027,2773.79226191077,20.97850587169791,0.6086647719070841,0.7814355630716601,-9649.550129927133,7044.611988786903,10820.241629511413,105.51992365695371,4815.43959691126,0.4098330128885349,0.5496981349507823,2604.9381411402305,2984.8464894741032,4308.920568375409,1007.6410466810165,-2.987257611587805,79.22050817712086,2604.9381411402305,12957.673092976298,-2850.658722940866,4.81543959691126,0,12.308474161816653,0,-2850.658722940866,0,58.895891719326514,4.766232384666374,0,5044.419049798004,3.513568672117207,0.0384841000344655,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0195,9.33986534109338,-2.982587678917258,-0.060734519651260935,27.0882301545098,-1.4932161084978761,-0.039311044982588764,0.14068895501741116,0.0414484263356677,1.4440593617385258,0.02049282084544531,12939.358058282976,9005.467263285947,12578.928225983029,212.01443751386995,941.7355359506575,2922.074132482201,20.97850587169791,0.6071961341719659,0.7806889550174111,-10156.558076031894,7403.292590576642,11174.075992777935,111.10696165334268,5013.743478153861,0.4163329648453287,0.5260619460169866,2753.265485455251,3134.088569996071,4318.532169201711,1060.9933295430692,-2.982587678917258,80.38594475285953,2753.265485455251,13258.453459803062,-2995.6932510876622,5.013743478153861,0,12.578928225983029,0,-2995.6932510876622,0,59.83786312772242,4.796219700218958,0,5237.022482900105,3.5831368051186665,0.040275668437024834,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,9.605297487555504,-2.9777850301734805,-0.06222341216634768,29.527015095064296,-1.478452600950344,-0.04005027128306394,0.13994972871693598,0.042176422127606195,1.4540931835681912,0.021219867437229405,13227.42579912698,9137.192790140096,12846.708296348465,212.94051757121738,947.728586043845,3074.179320908686,20.97850587169791,0.6057298612797066,0.7799497287169359,-10673.202510935398,7767.7588756449795,11534.68569075326,116.87430449871931,5215.486072545465,0.42303340471729217,0.5016967101189378,2905.4436352904186,3287.119838479903,4321.438245922705,1116.0673968839112,-2.9777850301734805,81.54513132607975,2905.4436352904186,13557.197583074998,-3143.9658037934155,5.215486072545463,0,12.846708296348464,0,-3143.9658037934155,0,60.74507362059856,4.826742053707858,0,5434.586750014175,3.652582889584065,0.042101959881816864,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0205,9.874685850043758,-2.972847687248459,-0.0637098360099719,30.85939473519223,-1.463022903582748,-0.04078178273485531,0.1392182172651446,0.042896820276747544,1.4646605473439462,0.02195219771090138,13520.262337897957,9270.111897605608,13111.69371138023,213.85687928211698,953.8312574395687,3229.826937420274,20.97850587169791,0.6042660195542433,0.7792182172651445,-11199.670599611287,8138.0971854860345,11902.215728557703,122.82541236299816,5420.748483046522,0.4299379442200061,0.4765892937454325,3061.5734141252524,3443.683816702391,4321.266090397032,1172.896290892293,-2.972847687248459,82.70913323134506,3061.5734141252524,13853.800717760469,-3295.5537695060384,5.420748483046521,0,13.11169371138023,0,-3295.5537695060384,0,61.64220056996796,4.857822703906097,0,5637.214639513199,3.7221750623510177,0.043963047412992375,0,0,0,0,0,0,0,0,0,0,0,0,0
0.021,10.148273328758634,-2.9677735505840794,-0.06519372278526395,31.028957668816776,-1.4475084247483396,-0.04150553694722948,0.13849446305277044,0.04360957903636886,1.47517797705143,0.022689786699427093,13816.769764083685,9403.475545103296,13373.869115302212,214.77761110605437,960.0458157514421,3388.632158141143,20.97850587169791,0.6028046763533434,0.7784944630527704,-11736.154957149276,8514.400955441497,12276.879485902147,128.96385210594923,5629.628711774899,0.4370502116276808,0.4507265031720699,3221.7540017077786,3603.4097692471973,4321.152158006834,1231.5140725700373,-2.9677735505840794,83.87779058522,3221.7540017077786,14148.264759261278,-3450.5371170826834,5.629628711774898,0,13.37386911530221,0,-3450.5371170826834,0,62.543717252054606,4.889473189489055,0,5845.052327123736,3.7921921983373568,0.045859143512161055,0,0,0,0,0,0,0,0,0,0,0,0,0
0.021500000000000002,10.424909710959762,-2.9625610957285997,-0.06667500333312824,30.22227152655675,-1.4323972889850614,-0.04222173559172201,0.1377782644082779,0.04431489701416197,1.485155846860806,0.023432364622857495,14115.081521781574,9535.783612106325,13633.307562357688,215.7066182629741,966.3724964705673,3550.212055749661,20.97850587169791,0.6013458997854205,0.7777782644082778,-12282.871550216923,8896.78393777381,12658.949046588303,135.29332662924338,5842.243431391817,0.4443738881618167,0.4240949521388484,3386.087612443114,3765.918674012635,4323.269696339484,1291.9561020234264,-2.9625610957285997,85.04283852315676,3386.087612443114,14440.6819119576,-3609.0021830353367,5.8422434313918155,0,13.633307562357686,0,-3609.0021830353367,0,63.45392254113557,4.92169470980307,0,6058.285889990785,3.8629277062937737,0.04779060736530794,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022,10.702651595527263,-2.957209769930836,-0.06815360821809366,28.76785489467875,-1.418013361537722,-0.04293074227249087,0.13706925772750903,0.04501313229032061,1.4942697471736135,0.024179499496444302,14413.149628966172,9665.285631560286,13890.140765862232,216.63961650477611,972.8101036311853,3714.547850726996,20.97850587169791,0.5998897582310648,0.7770692577275089,-12841.048667637826,9286.094642729153,13059.279237948096,141.82296624821743,6059.001503782658,0.45227785304990287,0.3966809011690835,3554.9540249086726,3931.187467231772,4328.691997406535,1354.3095673415303,-2.957209769930836,86.19174454496523,3554.9540249086726,14731.252886265103,-3771.293625378271,6.059001503782658,0,13.89014076586223,0,-3771.293625378271,0,64.36885649174971,4.954481173844547,0,6282.203044145104,3.9355283024576826,0.04975837151653678,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0225,10.979318022843776,-2.9517201109194144,-0.06962946827355336,26.99494730697673,-1.4045158878842336,-0.04363300021643299,0.1363669997835669,0.045704721358129224,1.5023609620712604,0.02493067997747993,14709.415658370252,9790.336883236385,14144.52928196701,217.56730917878215,979.3566521027282,3883.598934746212,20.97850587169791,0.5984363198060871,0.7763669997835668,-13418.513968478474,9687.943164261778,13548.299725578214,148.59711611100653,6282.183013957352,0.46314804241891455,0.36844664306775443,3730.570804216695,4101.166243924994,4337.595559588115,1418.9979334960206,-2.9517201109194144,87.31101255332926,3730.570804216695,15020.53173173315,-3939.4494997210986,6.2821830139573525,0,14.14452928196701,0,-3939.4494997210986,0,65.27945077647333,4.987822471426523,0,6551.011047880036,4.016717996203124,0.05176673051463834,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023,11.252898702442423,-2.9460936615681934,-0.07110251510433746,24.94532541150723,-1.39204322517848,-0.04432902182902223,0.13567097817097765,0.04639016883847116,1.509292653834001,0.025685326304396933,15004.157580723464,9909.265116840614,14396.65872632688,218.47935094597548,986.0094176065523,4057.6186357883325,20.97850587169791,0.5969856518665809,0.7756709781709776,-14017.1221797689,10103.600225799208,14052.98151862386,155.62360687031847,6512.413703763317,0.4744086846570987,0.3391982216698737,3913.521953969691,4276.097986734308,4350.05283091998,1486.0959777120618,-2.9460936615681934,88.38662800490899,3913.521953969691,15308.809903029216,-4113.998894950401,6.512413703763317,0,14.39665872632688,0,-4113.998894950401,0,66.17558213073055,5.021704727911798,0,6829.899929813876,4.107100325552386,0.05382028067741453,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0235,11.523574091462828,-2.940331874522462,-0.0725726810415987,22.90623030795693,-1.3805901100245015,-0.04501931688403448,0.1349806831159654,0.04706997676051322,1.5150715164341377,0.026442862062614002,15296.45724220773,10020.787697033864,14646.713761280684,219.36369070999575,992.7655365253385,4236.993496177221,20.97850587169791,0.5955378210533516,0.7749806831159654,-14638.781219350476,10534.367470743151,14574.015557718745,162.91061464917783,6750.341761353353,0.4860715859298339,0.30890497161082126,4104.413748607325,4456.357186887216,4365.516099767027,1555.6817762133353,-2.940331874522462,89.40649958957997,4104.413748607325,15596.381813747801,-4295.48984056974,6.7503417613533525,0,14.64671376128068,0,-4295.48984056974,0,67.04531632116058,5.056113359017125,0,7119.351386606025,4.207255058694747,0.05592390820676191,0,0,0,0,0,0,0,0,0,0,0,0,0
0.024,11.79028713917189,-2.9344367309528763,-0.07403989940707513,21.07856555023045,-1.3700508272493863,-0.04570434229765918,0.1342956577023407,0.047744595098861226,1.5198052161168052,0.027202764670672404,15585.995644039423,10124.108622612102,14894.859901839563,220.2090173129119,999.6224559380026,4425.153721836917,20.97850587169791,0.5940928930316686,0.7742956577023407,-15295.816196367734,10989.021873742875,15224.552731017497,170.5228910146866,6999.599241678676,0.5018558271824634,0.27753485966824853,4306.794322624859,4645.3627391498285,4383.095514050653,1628.373660918475,-2.9344367309528763,90.36187422545173,4306.794322624859,15884.041164078588,-4487.171391566768,6.999599241678676,0,14.894859901839562,0,-4487.171391566768,0,67.87736620082028,5.091035362822191,0,7475.072236804599,4.3268475463929725,0.05808733197995839,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0245,12.052063730842344,-2.928410699087455,-0.07550410475661885,19.157891063109066,-1.3604718817178318,-0.04638457823851809,0.13361542176148178,0.04841449672729664,1.523449678747394,0.0279644895100461,15875.076546603697,10218.26828727852,15141.27108606178,221.0081050808899,1006.5772558696058,4623.747155974802,20.97850587169791,0.592650932251436,0.7736154217614818,-15994.917646939482,11472.24248016819,15932.808475423235,178.48929525239822,7262.259335948023,0.5192855470950204,0.24480557478404463,4522.675166771292,4844.755261055692,4402.720076708967,1704.4472177044768,-2.928410699087455,91.24428763355584,4522.675166771292,16172.319255445243,-4690.871528447079,7.262259335948023,0,15.14127108606178,0,-4690.871528447079,0,68.66462296708103,5.126455868016745,0,7862.643239639606,4.469264047706657,0.06032196400381172,0,0,0,0,0,0,0,0,0,0,0,0,0
0.025,12.31091378206102,-2.9222552421964245,-0.07696523237771706,17.119741873571,-1.3519120107810463,-0.04706053424390861,0.13293946575609125,0.049080183442100384,1.5259476080145604,0.028727463314053382,16164.33568089629,10302.2935502729,15386.131890623332,221.7540398369738,1013.6265667073067,4831.208584389275,20.97850587169791,0.5912120024420382,0.7729394657560913,-16731.574847381293,11980.658200094078,16575.502669135098,186.77704658696578,7537.197375562278,0.5343381091572675,0.21059520646075572,4750.916647287215,5052.962624226248,4424.402966176882,1783.5894132252495,-2.9222552421964245,92.04529039496279,4750.916647287215,16461.2025637366,-4905.521954487697,7.537197375562276,0,15.38613189062333,0,-4905.521954487697,0,69.40029987196809,5.162357713303509,0,8221.396621680005,4.627537527200384,0.06263573276741191,0,0,0,0,0,0,0,0,0,0,0,0,0
0.025500000000000002,12.567700086690712,-2.915971392153079,-0.0784232180737936,15.386637088357324,-1.3442186922368675,-0.047732643590027046,0.1322673564099728,0.04974208193702981,1.5274525423172864,0.029491189585212026,16452.12177628893,10375.872161733116,15629.599267096783,222.43813592839552,1020.7675351925272,5043.821352631943,20.97850587169791,0.5897761668247611,0.7722673564099729,-17492.737395668853,12504.814807485527,17070.88265409412,195.31248791401285,7820.789382517783,0.5444879614447637,0.17505472070561953,4987.922588183326,5266.2594885603385,4447.225599334603,1865.0968739454727,-2.915971392153079,92.76006280857118,4987.922588183326,16750.216358901926,-5127.805034769422,7.820789382517782,0,15.629599267096781,0,-5127.805034769422,0,70.07567397666705,5.19872636715587,0,8510.1286431401,4.788087241322137,0.06502977638807297,0,0,0,0,0,0,0,0,0,0,0,0,0
